ip,channel,ip_channel_confRate
95442,280,0.0
95442,424,0.0
95447,125,0.0
95447,145,0.0
95447,178,0.0
95447,258,0.0
95447,259,0.0
95447,442,0.0
95461,259,0.0
95461,459,0.0
95468,121,0.0
95468,122,0.0
95468,128,0.0
95468,153,0.0
95468,219,0.0
95468,265,0.0
95468,278,0.0
95468,280,0.0
95468,328,0.0
95468,377,0.0
95468,477,0.0
95468,480,0.0
95468,489,0.0
95498,128,0.0
95509,122,0.0
95509,134,0.0
95509,135,0.0
95509,140,0.0
95509,153,0.0
95509,205,0.0
95509,219,0.0
95509,377,0.0
95509,386,0.0
95509,409,0.0
95509,412,0.0
95509,442,0.0
95509,452,0.0
95509,463,0.0
95509,477,0.0
95509,478,0.0
95509,480,0.0
95509,489,0.0
95509,497,0.0
95540,265,0.0
95541,121,0.0
95541,245,0.0
95546,113,0.0
95546,130,0.0
95546,134,0.0
95546,173,0.0
95546,245,0.0
95546,259,0.0
95546,280,0.0
95546,452,0.0
95546,459,0.0
95546,469,0.0
95546,477,0.0
95556,278,0.0
95556,409,0.0
95567,134,0.0
95567,178,0.0
95567,280,0.0
95567,349,0.0
95570,259,0.0
95585,107,0.0
95585,137,0.0
95585,215,0.0
95585,245,0.0
95601,122,0.0
95601,137,0.0
95601,242,0.0
95601,379,0.0
95601,424,0.0
95601,480,0.0
95609,215,0.0
95609,244,0.0
95620,215,0.0
95631,121,0.0
95631,122,0.0
95631,150,0.0
95631,401,0.0
95631,480,0.0
95640,128,0.0
95650,110,0.0
95663,107,0.0
95663,128,0.0
95663,140,0.0
95663,178,0.0
95663,400,0.0
95663,442,0.0
95671,245,0.0
95681,259,0.0
95683,265,0.0
95683,280,0.0
95683,467,0.0
95686,134,0.0
95686,140,0.0
95686,145,0.0
95691,115,0.0
95691,122,0.0
95691,134,0.0
95691,135,0.0
95691,153,0.0
95691,205,0.0
95691,232,0.0
95691,237,0.0
95691,245,0.0
95691,328,0.0
95691,379,0.0
95691,401,0.0
95691,412,0.0
95691,424,0.0
95691,430,0.0
95691,477,0.0
95694,140,0.0
95694,178,0.0
95694,215,0.0
95694,400,0.0
95718,107,0.0
95718,135,0.0
95718,153,0.0
95718,349,0.0
95718,401,0.0
95718,409,0.0
95718,412,0.0
95718,435,0.0
95718,442,0.0
95718,489,0.0
95725,259,0.0
95725,459,0.0
95732,107,0.0
95737,140,0.0
95737,178,0.0
95737,215,0.0
95737,259,0.0
95737,400,0.0
95737,442,0.0
95765,121,0.0
95765,122,0.0
95765,219,0.0
95765,477,0.0
95765,489,0.0
95766,19,0.0
95766,105,0.0
95766,107,0.0
95766,110,0.0
95766,121,0.0
95766,124,0.0
95766,125,0.0
95766,128,0.0
95766,130,0.0
95766,134,0.0
95766,137,0.0
95766,140,0.0
95766,145,0.0
95766,153,0.0
95766,173,0.0
95766,178,0.0
95766,215,0.0
95766,219,0.0
95766,242,0.0
95766,244,0.0
95766,245,0.0
95766,258,0.0
95766,259,0.0
95766,265,0.0
95766,280,0.0
95766,315,0.0
95766,325,0.0
95766,347,0.0
95766,377,0.0
95766,409,0.0
95766,424,0.0
95766,439,0.0
95766,442,0.0
95766,452,0.0
95766,459,0.0
95766,467,0.0
95766,469,0.0
95766,477,0.0
95766,480,0.0
95766,489,0.0
95788,134,0.0
95788,140,0.0
95788,145,0.0
95788,259,0.0
95788,280,0.0
95792,244,0.0
95808,328,0.0
95808,349,0.0
95808,466,0.0
95808,469,0.0
95808,477,0.0
95808,487,0.0
95820,19,0.0
95820,107,0.0
95820,115,0.0
95820,121,0.0
95820,125,0.0
95820,128,0.0
95820,134,0.0
95820,135,0.0
95820,140,0.0
95820,145,0.0
95820,153,0.0
95820,178,0.0
95820,215,0.0
95820,245,0.0
95820,258,0.0
95820,259,0.0
95820,265,0.0
95820,278,0.0
95820,280,0.0
95820,377,0.0
95820,417,0.0
95820,442,0.0
95820,459,0.0
95820,463,0.0
95820,469,0.0
95848,265,0.0
95848,459,0.0
95856,110,0.0
95856,128,0.0
95870,128,0.0
95884,140,0.0
95884,153,0.0
95884,178,0.0
95884,215,0.0
95884,400,0.0
95884,442,0.0
95891,128,0.0
95891,244,0.0
95894,134,0.0
95894,140,0.0
95894,145,0.0
95906,245,0.0
95906,265,0.0
95906,280,0.0
95906,452,0.0
95924,107,0.0
95924,212,0.0
95924,215,0.0
95924,328,0.0
95924,459,0.0
95929,128,0.0
95929,205,0.0
95929,265,0.0
95929,280,0.0
95929,386,0.0
95929,401,0.0
95929,435,0.0
95929,459,0.0
95929,477,0.0
95942,107,0.0
95960,205,0.0
95962,134,0.0
95962,140,0.0
95962,145,0.0
95962,245,0.0
95962,259,0.0
95962,459,0.0
95967,128,0.0
95968,134,0.0
95968,153,0.0
95982,115,0.0
95982,140,0.0
95982,153,0.0
95982,178,0.0
95982,215,0.0
95982,259,0.0
95982,409,0.0
95982,442,0.0
95984,134,0.0
95984,140,0.0
95984,145,0.0
96015,245,0.0
96030,259,0.0
96030,280,0.0
96031,215,0.0
96037,107,0.0
96037,140,0.0
96037,150,0.0
96037,178,0.0
96037,212,0.0
96037,265,0.0
96037,278,0.0
96037,424,0.0
96037,442,0.0
96037,463,0.0
96037,477,0.0
96037,480,0.0
96060,137,0.0
96060,245,0.0
96063,19,0.0
96063,107,0.0
96063,121,0.0
96063,135,0.0
96063,137,0.0
96063,219,0.0
96063,242,0.0
96063,245,0.0
96063,265,0.0
96063,280,0.0
96063,315,0.0
96063,409,0.0
96063,489,0.0
96066,121,0.0
96066,245,0.0
96081,135,0.0
96081,232,0.0
96081,243,0.0
96083,121,0.0
96083,128,0.0
96083,134,0.0
96083,140,0.0
96083,145,0.0
96083,215,0.0
96083,245,0.0
96083,265,0.0
96083,280,0.0
96083,442,0.0
96091,215,0.0
96099,459,0.0
96102,128,0.0
96103,130,0.0
96103,134,0.0
96103,153,0.0
96103,232,0.0
96103,315,0.0
96103,377,0.0
96103,379,0.0
96103,412,0.0
96103,439,0.0
96103,452,0.0
96103,466,0.0
96103,478,0.0
96103,481,0.0
96105,21,0.0
96105,140,0.0
96105,245,0.0
96105,259,0.0
96105,265,0.0
96105,280,0.0
96105,400,0.0
96105,442,0.0
96105,459,0.0
96131,122,0.0
96135,121,0.0
96135,122,0.0
96135,124,0.0
96135,134,0.0
96135,137,0.0
96135,145,0.0
96135,153,0.0
96135,215,0.0
96135,266,0.0
96135,315,0.0
96135,379,0.0
96135,409,0.0
96135,412,0.0
96135,424,0.0
96135,442,0.0
96135,469,0.0
96135,480,0.0
96135,497,0.0
96138,211,0.0
96138,245,0.0
96139,107,0.0
96139,122,0.0
96139,153,0.0
96139,379,0.0
96139,442,0.0
96139,469,0.0
96139,477,0.0
96139,480,0.0
96139,481,0.0
96147,145,0.0
96147,259,0.0
96147,280,0.0
96163,259,0.0
96165,116,0.0
96165,121,0.0
96165,134,0.0
96165,140,0.0
96165,153,0.0
96165,215,0.0
96165,400,0.0
96165,442,0.0
96190,121,0.0
96190,122,0.0
96190,134,0.0
96190,135,0.0
96190,178,0.0
96190,212,0.0
96190,215,0.0
96190,219,0.0
96190,265,0.0
96190,280,0.0
96190,401,0.0
96190,442,0.0
96198,259,0.0
96201,477,0.0
96211,234,0.0
96211,259,0.0
96224,107,0.0
96224,125,0.0
96224,173,0.0
96224,265,0.0
96224,349,0.0
96224,439,0.0
96224,469,0.0
96224,478,0.0
96249,134,0.0
96249,140,0.0
96249,145,0.0
96275,212,0.0
96275,328,0.0
96298,19,0.0
96298,107,0.0
96298,153,0.0
96298,232,0.0
96298,234,0.0
96298,259,0.0
96298,439,0.0
96308,128,0.0
96308,134,0.0
96308,140,0.0
96308,145,0.0
96308,215,0.0
96313,121,0.0
96313,122,0.0
96313,245,0.0
96313,409,0.0
96313,412,0.0
96313,463,0.0
96313,477,0.0
96333,274,0.0
96335,123,0.0
96335,128,0.0
96335,245,0.0
96388,107,0.0
96388,116,0.0
96388,122,0.0
96388,134,0.0
96388,178,0.0
96388,234,0.0
96388,259,0.0
96388,265,0.0
96388,280,0.0
96388,377,0.0
96388,379,0.0
96388,439,0.0
96388,452,0.0
96388,459,0.0
96410,265,0.0
96410,280,0.0
96435,128,0.0
96442,245,0.0
96464,128,0.0
96590,205,0.0
96590,245,0.0
96618,130,0.0
96618,215,0.0
96618,245,0.0
96637,215,0.0
96653,107,0.0
96699,245,0.0
96699,379,0.0
96710,140,0.0
96710,178,0.0
96710,215,0.0
96710,259,0.0
96710,442,0.0
96744,134,0.0
96744,178,0.0
96744,280,0.0
96752,211,0.0
96752,245,0.0
96760,121,0.0
96760,128,0.0
96760,140,0.0
96760,153,0.0
96760,232,0.0
96760,259,0.0
96760,278,0.0
96760,328,0.0
96760,435,0.0
96760,439,0.0
96760,442,0.0
96760,452,0.0
96760,477,0.0
96760,480,0.0
96760,489,0.0
96777,212,0.0
96777,328,0.0
96801,215,0.0
96831,459,0.0
96850,121,0.0
96850,245,0.0
96850,459,0.0
96865,105,0.0
96865,125,0.0
96865,145,0.0
96865,178,0.0
96865,215,0.0
96865,245,0.0
96865,258,0.0
96865,259,0.0
96865,265,0.0
96865,280,0.0
96865,442,0.0
96872,107,0.0
96882,134,0.0
96882,178,0.0
96882,215,0.0
96882,280,0.0
96891,19,0.0
96891,110,0.0
96891,128,0.0
96891,205,0.0
96891,280,0.0
96891,439,0.0
96891,452,0.0
96892,459,0.0
96898,215,0.0
96902,128,0.0
96903,232,0.0
96903,243,0.0
96906,265,0.0
96906,280,0.0
96914,122,0.0
96914,215,0.0
96916,215,0.0
96920,477,0.0
96933,128,0.0
96933,280,0.0
96937,121,0.0
96937,122,0.0
96937,125,0.0
96937,134,0.0
96937,137,0.0
96937,153,0.0
96937,173,0.0
96937,245,0.0
96937,265,0.0
96937,325,0.0
96937,349,0.0
96937,379,0.0
96937,430,0.0
96937,439,0.0
96937,452,0.0
96937,466,0.0
96940,107,0.0
96948,477,0.0
96955,128,0.0
96963,245,0.0
96974,125,0.0
96974,145,0.0
96974,178,0.0
96974,245,0.0
96974,258,0.0
96974,259,0.0
96974,442,0.0
96974,459,0.0
96984,134,0.0
96984,140,0.0
96984,145,0.0
96989,107,0.0
96989,123,0.0
96989,128,0.0
97000,107,0.0
97000,134,0.0
97000,140,0.0
97000,145,0.0
97013,121,0.0
97013,140,0.0
97013,245,0.0
97013,442,0.0
97014,137,0.0
97014,245,0.0
97018,237,0.0
97018,245,0.0
97043,125,0.0
97043,140,0.0
97043,153,0.0
97043,442,0.0
97053,134,0.0
97053,140,0.0
97053,145,0.0
97053,232,0.0
97053,243,0.0
97067,173,0.0
97067,245,0.0
97067,379,0.0
97067,439,0.0
97067,452,0.0
97073,145,0.0
97100,215,0.0
97126,121,0.0
97126,134,0.0
97126,135,0.0
97126,140,0.0
97126,153,0.0
97126,178,0.0
97126,215,0.0
97126,232,0.0
97126,242,0.0
97126,379,0.0
97126,400,0.0
97126,424,0.0
97126,469,0.0
97126,481,0.0
97126,487,0.0
97126,489,0.0
97197,140,0.0
97197,153,0.0
97197,265,0.0
97197,442,0.0
97197,477,0.0
97213,134,0.0
97213,140,0.0
97213,145,0.0
97219,134,0.0
97219,140,0.0
97219,145,0.0
97242,115,0.0
97242,125,0.0
97242,134,0.0
97242,135,0.0
97242,258,0.0
97242,259,0.0
97242,265,0.0
97242,280,0.0
97242,315,0.0
97242,417,0.0
97242,442,0.0
97300,245,0.0
97300,259,0.0
97300,280,0.0
97300,477,0.0
97304,265,0.0
97304,280,0.0
97306,134,0.0
97306,173,0.0
97306,319,0.0
97306,430,0.0
97306,439,0.0
97306,469,0.0
97327,107,0.0
97327,259,0.0
97327,280,0.0
97338,121,0.0
97338,153,0.0
97338,205,0.0
97338,215,0.0
97338,489,0.0
97361,134,0.0
97361,178,0.0
97361,212,0.0
97361,215,0.0
97361,265,0.0
97361,280,0.0
97361,328,0.0
97378,19,0.0
97378,377,0.0
97387,137,0.0
97390,134,0.0
97390,140,0.0
97390,145,0.0
97392,19,0.0
97392,122,0.0
97392,134,0.0
97392,140,0.0
97392,153,0.0
97392,173,0.0
97392,212,0.0
97392,215,0.0
97392,219,0.0
97392,265,0.0
97392,377,0.0
97392,401,0.0
97392,424,0.0
97392,439,0.0
97392,442,0.0
97392,452,0.0
97392,466,0.0
97392,477,0.0
97392,478,0.0
97392,480,0.0
97399,121,0.0
97399,215,0.0
97399,232,0.0
97399,243,0.0
97399,245,0.0
97412,259,0.0
97412,280,0.0
97412,347,0.0
97421,19,0.0
97421,130,0.0
97421,219,0.0
97421,245,0.0
97421,442,0.0
97421,452,0.0
97421,463,0.0
97425,21,0.0
97425,477,0.0
97426,245,0.0
97447,237,0.0
97463,107,0.0
97463,115,0.0
97463,121,0.0
97463,125,0.0
97463,135,0.0
97463,219,0.0
97463,245,0.0
97463,259,0.0
97463,265,0.0
97463,280,0.0
97463,379,0.0
97463,386,0.0
97463,401,0.0
97463,409,0.0
97463,459,0.0
97474,280,0.0
97490,107,0.0
97490,134,0.0
97490,178,0.0
97490,265,0.0
97490,280,0.0
97490,459,0.0
97494,134,0.0
97494,140,0.0
97494,145,0.0
97494,259,0.0
97494,280,0.0
97500,259,0.0
97500,280,0.0
97500,451,0.0
97514,134,0.0
97514,140,0.0
97514,145,0.0
97514,379,0.0
97514,439,0.0
97514,469,0.0
97519,121,0.0
97519,245,0.0
97546,134,0.0
97546,140,0.0
97546,145,0.0
97551,459,0.0
97551,469,0.0
97552,107,0.0
97552,115,0.0
97552,121,0.0
97552,153,0.0
97552,265,0.0
97552,409,0.0
97552,435,0.0
97552,442,0.0
97552,463,0.0
97552,477,0.0
97553,379,0.0
97600,459,0.0
97600,469,0.0
97646,107,0.0
97646,115,0.0
97646,125,0.0
97646,134,0.0
97646,135,0.0
97646,145,0.0
97646,178,0.0
97646,258,0.0
97646,259,0.0
97646,265,0.0
97646,280,0.0
97646,442,0.0
97646,459,0.0
97646,477,0.0
97670,121,0.0
97670,232,0.0
97670,243,0.0
97670,245,0.0
97670,265,0.0
97670,477,0.0
97684,107,0.0
97684,128,0.0
97684,130,0.0
97684,137,0.0
97684,215,0.0
97684,245,0.0
97684,265,0.0
97684,280,0.0
97698,237,0.0
97716,215,0.0
97716,245,0.0
97716,265,0.0
97716,280,0.0
97716,400,0.0
97716,452,0.0
97716,459,0.0
97724,107,0.0
97738,110,0.030102999566398118
97738,280,0.0
97739,245,0.0
97744,3,0.0
97744,107,0.0
97744,121,0.0
97744,125,0.0
97744,134,0.0
97744,178,0.0
97744,211,0.0
97744,215,0.0
97744,244,0.0
97744,245,0.0
97744,280,0.0
97744,343,0.0
97744,400,0.0
97744,459,0.0
97744,477,0.0
97765,128,0.0
97773,3,0.0
97773,107,0.0
97773,122,0.0
97773,237,0.0
97773,459,0.0
97773,469,0.0
97793,237,0.0
97793,376,0.0
97818,140,0.0
97833,213,0.0
97851,121,0.0
97851,245,0.0
97858,111,0.0
97858,134,0.0
97858,173,0.0
97858,178,0.0
97858,265,0.0
97858,280,0.0
97858,379,0.0
97858,439,0.0
97858,445,0.0
97858,459,0.0
97858,469,0.0
97864,21,0.0
97866,245,0.0
97866,477,0.0
97883,134,0.0
97883,178,0.0
97883,215,0.0
97883,280,0.0
97890,107,0.0
97890,134,0.0
97890,178,0.0
97890,265,0.0
97890,459,0.0
97903,128,0.0
97911,376,0.0
97971,268,0.0
97982,153,0.0
97983,211,0.0
97983,245,0.0
97983,477,0.0
97995,134,0.0
97995,140,0.0
97995,145,0.0
98033,107,0.0
98033,121,0.0
98033,134,0.0
98033,140,0.0
98033,145,0.0
98033,178,0.0
98033,215,0.0
98033,232,0.0
98033,243,0.0
98033,244,0.0
98033,245,0.0
98033,280,0.0
98052,107,0.0
98052,115,0.0
98052,121,0.0
98052,125,0.0
98052,134,0.0
98052,135,0.0
98052,140,0.0
98052,145,0.0
98052,178,0.0
98052,215,0.0
98052,245,0.0
98052,258,0.0
98052,259,0.0
98052,265,0.0
98052,442,0.0
98073,219,0.0
98073,379,0.0
98073,401,0.0
98073,409,0.0
98083,467,0.0
98084,219,0.0
98084,379,0.0
98084,463,0.0
98180,107,0.0
98198,236,0.0
98198,245,0.0
98198,265,0.0
98198,280,0.0
98207,478,0.0
98255,315,0.0
98260,215,0.0
98261,107,0.0
98261,125,0.0
98261,265,0.0
98261,280,0.0
98265,134,0.0
98265,140,0.0
98265,145,0.0
98274,137,0.0
98274,140,0.0
98274,259,0.0
98274,400,0.0
98274,442,0.0
98280,265,0.0
98280,280,0.0
98286,107,0.0
98286,153,0.0
98286,205,0.0
98286,266,0.0
98286,409,0.0
98286,424,0.0
98286,435,0.0
98286,463,0.0
98286,477,0.0
98286,480,0.0
98293,128,0.0
98293,178,0.0
98293,215,0.0
98293,280,0.0
98293,343,0.0
98293,409,0.0
98298,134,0.0
98298,178,0.0
98298,280,0.0
98302,379,0.0
98305,245,0.0
98305,452,0.0
98305,477,0.0
98317,245,0.0
98317,452,0.0
98317,477,0.0
98324,245,0.0
98342,140,0.0
98342,245,0.0
98342,259,0.0
98342,280,0.0
98342,400,0.0
98342,442,0.0
98342,452,0.0
98342,469,0.0
98344,140,0.0
98344,153,0.0
98344,215,0.0
98344,265,0.0
98344,442,0.0
98349,215,0.0
98353,259,0.0
98363,140,0.0
98363,258,0.0
98365,134,0.0
98365,140,0.0
98365,145,0.0
98365,215,0.0
98370,134,0.0
98370,140,0.0
98370,145,0.0
98370,215,0.0
98374,212,0.0
98374,328,0.0
98379,121,0.0
98379,245,0.0
98379,452,0.0
98379,477,0.0
98390,347,0.0
98391,110,0.0
98391,121,0.0
98391,134,0.0
98391,178,0.0
98391,245,0.0
98391,280,0.0
98395,121,0.0
98395,245,0.0
98403,140,0.0
98403,245,0.0
98403,442,0.0
98403,452,0.0
98403,477,0.0
98406,130,0.0
98406,135,0.0
98406,245,0.0
98406,259,0.0
98408,121,0.0
98408,211,0.0
98408,236,0.0
98408,245,0.0
98412,121,0.0
98412,134,0.0
98412,140,0.0
98412,145,0.0
98412,245,0.0
98421,21,0.0
98422,122,0.0
98422,134,0.0
98422,178,0.0
98422,215,0.0
98422,280,0.0
98422,379,0.0
98422,401,0.0
98422,435,0.0
98422,442,0.0
98422,477,0.0
98422,480,0.0
98424,128,0.0
98424,153,0.0
98424,377,0.0
98429,128,0.0
98429,215,0.0
98429,259,0.0
98429,265,0.0
98429,280,0.0
98432,3,0.0
98432,107,0.0
98432,128,0.0
98432,328,0.0
98432,442,0.0
98433,115,0.0
98433,125,0.0
98433,135,0.0
98433,258,0.0
98433,259,0.0
98433,265,0.0
98433,280,0.0
98433,417,0.0
98433,442,0.0
98433,477,0.0
98435,128,0.0
98435,140,0.0
98435,153,0.0
98435,215,0.0
98439,107,0.0
98439,121,0.0
98439,128,0.0
98439,137,0.0
98439,245,0.0
98439,477,0.0
98454,122,0.0
98454,134,0.0
98454,140,0.0
98454,145,0.0
98454,153,0.0
98454,173,0.0
98454,219,0.0
98454,232,0.0
98454,315,0.0
98454,439,0.0
98454,469,0.0
98471,215,0.0
98471,477,0.0
98472,211,0.0
98472,244,0.0
98472,245,0.0
98472,280,0.0
98472,442,0.0
98472,477,0.0
98474,244,0.0
98476,107,0.0
98476,110,0.0
98476,128,0.0
98476,134,0.0
98476,178,0.0
98476,280,0.0
98481,134,0.0
98481,178,0.0
98481,280,0.0
98488,121,0.0
98488,134,0.0
98488,153,0.0
98488,215,0.0
98488,328,0.0
98488,379,0.0
98488,386,0.0
98488,435,0.0
98488,439,0.0
98488,442,0.0
98488,452,0.0
98488,466,0.0
98488,477,0.0
98488,489,0.0
98521,245,0.0
98521,259,0.0
98526,122,0.0
98526,439,0.0
98530,379,0.0
98530,459,0.0
98531,265,0.0
98531,379,0.0
98531,459,0.0
98534,379,0.0
98554,122,0.0
98554,128,0.0
98554,477,0.0
98556,107,0.0
98556,116,0.0
98556,121,0.0
98556,134,0.0
98556,173,0.0
98556,212,0.0
98556,215,0.0
98556,219,0.0
98556,245,0.0
98556,265,0.0
98556,315,0.0
98556,325,0.0
98556,328,0.0
98556,379,0.0
98556,439,0.0
98556,469,0.0
98566,459,0.0
98581,107,0.0
98593,212,0.0
98593,328,0.0
98593,376,0.0
98602,259,0.0
98602,459,0.0
98606,439,0.0
98606,469,0.0
98622,134,0.0
98622,140,0.0
98622,145,0.0
98635,125,0.0
98635,236,0.0
98637,107,0.0
98637,215,0.0
98648,153,0.0
98648,173,0.0
98648,212,0.0
98648,349,0.0
98648,439,0.0
98648,469,0.0
98648,481,0.0
98682,237,0.0
98699,19,0.0
98699,121,0.0
98699,135,0.0
98699,328,0.0
98699,379,0.0
98699,386,0.0
98699,401,0.0
98699,480,0.0
98701,215,0.0
98734,205,0.0
98734,219,0.0
98734,315,0.0
98734,379,0.0
98734,477,0.0
98734,481,0.0
98734,489,0.0
98738,115,0.0
98738,121,0.0
98738,125,0.0
98738,135,0.0
98738,140,0.0
98738,178,0.0
98738,215,0.0
98738,245,0.0
98738,258,0.0
98738,259,0.0
98738,400,0.0
98738,442,0.0
98748,125,0.0
98748,265,0.0
98748,280,0.0
98762,107,0.0
98762,212,0.0
98762,328,0.0
98765,236,0.0
98815,137,0.0
98815,215,0.0
98826,347,0.0
98853,134,0.0
98853,140,0.0
98853,145,0.0
98875,121,0.0
98875,205,0.0
98875,278,0.0
98875,379,0.0
98875,401,0.0
98875,409,0.0
98875,463,0.0
98875,489,0.0
98881,122,0.0
98881,215,0.0
98881,349,0.0
98881,379,0.0
98909,134,0.0
98909,140,0.0
98909,145,0.0
98912,125,0.0
98912,219,0.0
98912,232,0.0
98912,243,0.0
98912,265,0.0
98912,280,0.0
98912,328,0.0
98912,412,0.0
98912,424,0.0
98912,442,0.0
98912,452,0.0
98912,477,0.0
98912,480,0.0
98918,265,0.0
98918,280,0.0
98944,215,0.0
98944,280,0.0
98944,467,0.0
98971,19,0.0
98971,111,0.0
98971,121,0.0
98971,134,0.0
98971,135,0.0
98971,140,0.0
98971,153,0.0
98971,219,0.0
98971,232,0.0
98971,243,0.0
98971,319,0.0
98971,379,0.0
98971,439,0.0
98971,442,0.0
98971,477,0.0
98989,122,0.0
98989,134,0.0
98989,153,0.0
98989,173,0.0
98989,315,0.0
98989,445,0.0
98995,125,0.0
98995,128,0.0
98995,245,0.0
98995,259,0.0
98995,265,0.0
98995,280,0.0
99016,19,0.0
99016,135,0.0
99024,125,0.0
99024,134,0.0
99024,137,0.0
99024,140,0.0
99024,145,0.0
99024,153,0.0
99024,173,0.0
99024,215,0.0
99024,219,0.0
99024,245,0.0
99024,265,0.0
99024,439,0.0
99024,442,0.0
99024,452,0.0
99044,19,0.0
99044,265,0.0
99044,280,0.0
99044,439,0.0
99054,153,0.0
99054,203,0.0
99063,140,0.0
99069,140,0.0
99069,153,0.0
99069,215,0.0
99069,259,0.0
99075,211,0.0
99075,236,0.0
99075,245,0.0
99075,265,0.0
99075,459,0.0
99085,110,0.0
99094,19,0.0
99094,107,0.0
99094,134,0.0
99094,178,0.0
99094,280,0.0
99094,477,0.0
99099,259,0.0
99130,379,0.0
99140,125,0.0
99140,140,0.0
99150,107,0.0
99150,121,0.0
99150,137,0.0
99150,245,0.0
99150,259,0.0
99158,134,0.0
99158,140,0.0
99158,145,0.0
99158,347,0.0
99160,3,0.0
99160,121,0.0
99160,140,0.0
99160,178,0.0
99160,215,0.0
99160,245,0.0
99162,134,0.0
99162,328,0.0
99162,349,0.0
99162,466,0.0
99162,469,0.0
99164,115,0.0
99164,125,0.0
99164,135,0.0
99164,258,0.0
99164,259,0.0
99164,265,0.0
99164,280,0.0
99164,417,0.0
99164,442,0.0
99191,134,0.0
99191,153,0.0
99191,173,0.0
99191,245,0.0
99191,280,0.0
99191,315,0.0
99191,349,0.0
99191,439,0.0
99191,452,0.0
99199,125,0.0
99199,212,0.0
99199,328,0.0
99219,122,0.0
99219,379,0.0
99225,215,0.0
99226,3,0.0
99226,145,0.0
99226,237,0.0
99226,278,0.0
99226,435,0.0
99226,480,0.0
99232,128,0.0
99240,134,0.0
99240,178,0.0
99240,280,0.0
99243,442,0.0
99267,140,0.0
99267,153,0.0
99267,259,0.0
99267,265,0.0
99267,280,0.0
99267,442,0.0
99292,122,0.0
99309,107,0.0
99309,134,0.0
99309,178,0.0
99309,265,0.0
99309,280,0.0
99309,459,0.0
99311,107,0.0
99311,113,0.0
99311,121,0.0
99311,134,0.0
99311,140,0.0
99311,145,0.0
99311,245,0.0
99311,265,0.0
99311,379,0.0
99344,115,0.0
99344,116,0.0
99344,125,0.0
99344,134,0.0
99344,140,0.0
99344,145,0.0
99344,265,0.0
99344,417,0.0
99349,134,0.0
99349,140,0.0
99349,145,0.0
99349,265,0.0
99349,280,0.0
99351,280,0.0
99371,236,0.0
99377,128,0.0
99377,236,0.0
99408,121,0.0
99408,219,0.0
99408,412,0.0
99408,480,0.0
99437,121,0.0
99437,244,0.0
99437,245,0.0
99437,401,0.0
99437,435,0.0
99437,477,0.0
99437,480,0.0
99451,265,0.0
99451,280,0.0
99482,125,0.0
99482,245,0.0
99482,452,0.0
99482,477,0.0
99512,107,0.0
99523,107,0.0
99523,122,0.0
99523,140,0.0
99523,153,0.0
99523,400,0.0
99523,442,0.0
99529,107,0.0
99542,134,0.0
99542,153,0.0
99542,173,0.0
99542,319,0.0
99542,349,0.0
99542,377,0.0
99542,469,0.0
99556,215,0.0
99556,234,0.0
99556,259,0.0
99573,379,0.0
99579,134,0.0
99579,178,0.0
99579,280,0.0
99579,477,0.0
99583,134,0.0
99583,178,0.0
99583,265,0.0
99583,280,0.0
99599,128,0.0
99610,122,0.0
99610,134,0.0
99610,140,0.0
99610,145,0.0
99610,215,0.0
99610,379,0.0
99610,401,0.0
99610,480,0.0
99611,134,0.0
99611,452,0.0
99641,121,0.0
99641,134,0.0
99641,178,0.0
99641,245,0.0
99641,280,0.0
99641,459,0.0
99653,379,0.0
99703,140,0.0
99703,215,0.0
99703,400,0.0
99722,105,0.0
99722,125,0.0
99722,145,0.0
99722,178,0.0
99722,258,0.0
99722,259,0.0
99722,442,0.0
99722,459,0.0
99723,477,0.0
99744,280,0.0
99754,107,0.0
99754,121,0.0
99754,134,0.0
99754,178,0.0
99754,215,0.0
99754,244,0.0
99754,245,0.0
99754,259,0.0
99754,280,0.0
99754,315,0.0
99754,349,0.0
99754,379,0.0
99754,469,0.0
99754,477,0.0
99754,481,0.0
99755,115,0.0
99755,125,0.0
99755,135,0.0
99755,258,0.0
99755,265,0.0
99755,280,0.0
99755,442,0.0
99762,215,0.0
99769,107,0.0
99769,121,0.0
99769,134,0.0
99769,140,0.0
99769,145,0.0
99769,178,0.0
99769,215,0.0
99769,232,0.0
99769,245,0.0
99769,259,0.0
99769,265,0.0
99769,280,0.0
99769,315,0.0
99769,480,0.0
99777,215,0.0
99787,134,0.0
99787,140,0.0
99787,145,0.0
99803,215,0.0
99809,215,0.0
99809,459,0.0
99810,153,0.0
99810,215,0.0
99810,258,0.0
99816,215,0.0
99836,116,0.0
99836,134,0.0
99836,349,0.0
99836,379,0.0
99836,469,0.0
99837,237,0.0
99843,145,0.0
99843,224,0.0
99856,125,0.0
99856,128,0.0
99856,134,0.0
99856,140,0.0
99856,145,0.0
99856,178,0.0
99856,215,0.0
99856,259,0.0
99856,265,0.0
99856,280,0.0
99856,400,0.0
99856,442,0.0
99856,469,0.0
99856,480,0.0
99856,481,0.0
99862,107,0.0
99862,134,0.0
99862,140,0.0
99862,145,0.0
99862,477,0.0
99868,134,0.0
99868,173,0.0
99868,315,0.0
99868,325,0.0
99868,466,0.0
99868,469,0.0
99872,140,0.0
99872,215,0.0
99887,128,0.0
99893,134,0.0
99893,137,0.0
99893,232,0.0
99893,265,0.0
99893,349,0.0
99893,452,0.0
99895,215,0.0
