ip,ip_confRate
46558,0.0
46564,0.0
46568,0.0
46573,0.0
46581,0.0
46582,0.0
46612,0.0
46619,0.0
46625,0.0
46648,0.0
46650,0.0
46656,0.0
46657,0.0
46658,0.0
46669,0.0
46672,0.0
46674,0.0
46675,0.0
46676,0.0
46677,0.0
46695,0.0
46703,0.0
46712,0.0
46716,0.0
46720,0.0
46726,0.0
46729,0.0
46739,0.0
46754,0.0
46755,0.0
46765,0.0
46767,0.0
46774,0.0
46778,0.0
46799,0.0
46805,0.0
46810,0.0
46812,0.0
46818,0.0
46823,0.0
46829,0.0
46835,0.0
46899,0.0
46906,0.0
46911,0.0
46918,0.0
46923,0.0
46970,0.0
46979,0.0
47008,0.0
47025,0.0
47046,0.0
47089,0.0
47096,0.0
47098,0.0
47107,0.0
47112,0.0
47114,0.0
47118,0.0
47146,0.0
47148,0.0
47158,0.0
47162,0.0
47168,0.0
47171,0.0
47176,0.0
47186,0.0
47193,0.0
47199,0.0
47231,0.0
47235,0.0
47243,0.0
47273,0.0
47277,0.0
47280,0.0
47293,0.0
47304,0.0
47313,0.0
47337,0.0
47349,0.0
47350,0.0
47371,0.0
47382,0.0
47391,0.0
47394,0.0
47397,0.0
47411,0.0
47455,0.0
47456,0.0
47459,0.0
47517,0.0
47523,0.0
47526,0.0
47534,0.0
47542,0.030102999566398118
47543,0.0
47549,0.0
47577,0.0
47581,0.0
47595,0.0
47598,0.0
47617,0.0
47648,0.0
47649,0.0
47652,0.0
47664,0.0
47670,0.0
47674,0.0
47675,0.0
47689,0.0
47696,0.0
47708,0.0
47717,0.0
47720,0.0
47728,0.0
47744,0.0
47747,0.0
47749,0.0
47759,0.0
47772,0.0
47773,0.0
47780,0.0
47850,0.0
47857,0.0
47866,0.0
47870,0.0
47890,0.0
47897,0.0
47902,0.0
47937,0.0
47948,0.0
47957,0.0
47971,0.0
47980,0.0
47983,0.0
47984,0.0
47991,0.0
47996,0.0
47997,0.0
48004,0.0
48018,0.0
48030,0.0
48033,0.0
48034,0.0
48042,0.0
48047,0.0
48062,0.0
48072,0.0
48077,0.0
48090,0.0
48094,0.0
48104,0.0
48117,0.0
48128,0.0
48135,0.0
48140,0.0
48147,0.0
48148,0.0
48153,0.0
48164,0.0
48170,0.0
48172,0.0
48174,0.0
48176,0.0
48179,0.0
48182,0.0
48201,0.0
48204,0.0
48206,0.0
48212,0.0
48219,0.0
48221,0.0
48227,0.0
48239,0.0
48240,0.0
48245,0.0
48247,0.0
48258,0.0
48264,0.0
48267,0.030102999566398118
48270,0.0
48281,0.0
48282,0.0
48288,0.0
48290,0.0
48296,0.0
48298,0.0
48322,0.0
48337,0.0
48338,0.0
48341,0.0
48346,0.0
48356,0.0
48359,0.0
48361,0.0
48381,0.0
48383,0.0
48395,0.0
48407,0.0
48417,0.0
48418,0.0
48451,0.0
48454,0.0
48475,0.0
48481,0.0
48489,0.0
48490,0.0
48495,0.0
48504,0.0
48518,0.0
48520,0.0
48523,0.0
48525,0.0
48529,0.0
48533,0.0
48542,0.0
48545,0.0
48548,0.0
48551,0.0
48552,0.0
48559,0.0
48563,0.0
48569,0.0
48570,0.0
48571,0.0
48581,0.0
48587,0.0
48601,0.0
48609,0.0
48615,0.0
48631,0.0
48637,0.0
48646,0.0
48648,0.0
48653,0.0
48671,0.0
48676,0.0
48677,0.0
48686,0.0
48691,0.0
48703,0.0
48708,0.0
48712,0.0
48715,0.0
48720,0.0
48725,0.0
48754,0.0
48759,0.0
48765,0.0
48772,0.0
48790,0.0
48799,0.0
48806,0.0
48812,0.0
48815,0.0
48832,0.0
48855,0.0
48859,0.0
48862,0.0
48864,0.0
48874,0.0
48875,0.0
48886,0.0
48891,0.0
48893,0.0
48902,0.0
48906,0.0
48919,0.0
48929,0.0
48933,0.0
48939,0.0
48948,0.0
48951,0.0
48953,0.0
48965,0.0
48969,0.0
48971,0.0
48979,0.0
48981,0.0
48993,0.0
48997,0.0
49010,0.0
49021,0.0
49022,0.0
49025,0.0
49049,0.0
49054,0.0
49057,0.0
49082,0.0
49091,0.0
49092,0.0
49096,0.0
49097,0.0
49107,0.0
49139,0.0
49171,0.0
49178,0.0
49236,0.0
49257,0.0
49283,0.0
49289,0.0
49293,0.0
49305,0.0
49312,0.0
49325,0.0
49334,0.0
49358,0.0
49380,0.0
49383,0.0
49386,0.0
49394,0.0
49404,0.0
49407,0.0
49410,0.0
49416,0.0
49418,0.0
49431,0.0
49439,0.0
49447,0.0
49462,0.0
49477,0.0
49484,0.0
49487,0.0
49495,0.0
49515,0.0
49518,0.0
49520,0.0
49528,0.0
49536,0.0
49541,0.0
49547,0.0
49553,0.0
49582,0.0
49585,0.0
49591,0.0
49600,0.0
49604,0.0
49608,0.0
49612,0.0
49651,0.0
49652,0.0
49673,0.0
49693,0.0
49694,0.0
49721,0.0
49729,0.0
49747,0.0
49759,0.0
49839,0.0
49851,0.0
49856,0.0
49882,0.0
49887,0.0
49888,0.0
49916,0.0
49921,0.0
49938,0.0
49940,0.0
49971,0.0
49976,0.0
49997,0.0
50015,0.0
50027,0.0
50033,0.0
50055,0.0
50058,0.0
50059,0.0
50069,0.0
50086,0.0
50087,0.0
50101,0.0
50113,0.0
50131,0.0
50136,0.0
50164,0.0
50165,0.0
50169,0.0
50179,0.0
50188,0.0
50191,0.0
50197,0.0
50215,0.0
50223,0.0
50227,0.0
50233,0.0
50237,0.0
50243,0.0
50251,0.0
50271,0.0
50275,0.0
50284,0.0
50300,0.0
50301,0.0
50312,0.0
50314,0.0
50328,0.0
50337,0.0
50347,0.0
50351,0.0
50358,0.0
50361,0.0
50364,0.0
50371,0.0
50374,0.0
50375,0.0
50377,0.0
50385,0.0
50386,0.0
50390,0.0
50397,0.0
50411,0.0
50415,0.0
50416,0.0
50420,0.0
50433,0.0
50440,0.0
50461,0.0
50467,0.0
50468,0.0
50478,0.0
50482,0.0
50489,0.0
50504,0.0
50510,0.0
50512,0.0
50516,0.0
50522,0.0
50565,0.0
50566,0.0
50631,0.0
50646,0.0
50658,0.0
50659,0.0
50666,0.0
50683,0.015051499783199059
50688,0.0
50694,0.0
50724,0.0
50756,0.0
50772,0.0
50797,0.0
50821,0.0
50825,0.0
50843,0.0
50867,0.0
50869,0.0
50883,0.0
50889,0.0
50905,0.0
50915,0.0
50920,0.0
50924,0.0
50934,0.0
50938,0.0
50954,0.0
50979,0.0
50983,0.0
51004,0.0
51020,0.0
51031,0.0
51067,0.0
51076,0.0
51094,0.0
51100,0.0
51147,0.0
51196,0.0
51198,0.0
51215,0.0
51239,0.0
51268,0.0
51269,0.0
51274,0.0
51293,0.0
51299,0.0
51315,0.0
51342,0.0
51349,0.0
51360,0.0
51361,0.0
51373,0.0
51374,0.0
51379,0.0
51408,0.0
51411,0.0
51424,0.0
51428,0.0
51437,0.0
51438,0.0
51444,0.0
51450,0.0
51464,0.0
51469,0.0
51474,0.0
51486,0.0
51495,0.0
51506,0.0
51514,0.0
51544,0.0
51546,0.0
51553,0.0
51568,0.0
51571,0.0
51577,0.0
51590,0.0
51609,0.0
51634,0.0
51637,0.0
51646,0.0
51650,0.0
51672,0.0
51675,0.0
51678,0.0
51680,0.0
51718,0.0
51719,0.0
51747,0.0
51773,0.0
51834,0.0
51846,0.0
51859,0.0
51864,0.0
51871,0.0
51901,0.0
51905,0.0
51914,0.0
51918,0.0
51931,0.0
51936,0.0
51945,0.0
51952,0.0
51957,0.0
51983,0.0
51992,0.0
51993,0.0
52010,0.0
52019,0.0
52024,0.0
52039,0.0
52043,0.0
52052,0.0
52069,0.0
52076,0.0
52094,0.0
52095,0.0
52202,0.0
52225,0.0
52244,0.0
52247,0.0
52257,0.0
52315,0.0
52335,0.0
52366,0.0
52373,0.0
52383,0.0
52400,0.0
52401,0.0
52448,0.0
52458,0.0
52469,0.0
52502,0.0
52527,0.0
52552,0.0
52557,0.0
52588,0.0
52596,0.0
52600,0.0
52608,0.0
52628,0.0
52640,0.0
52646,0.0
52653,0.0
52654,0.0
52660,0.0
52662,0.0
52669,0.0
52676,0.0
52710,0.0
52726,0.0
52746,0.0
52766,0.0
52791,0.0
52798,0.0
52805,0.0
52823,0.0
52844,0.0
52857,0.0
52862,0.0
52883,0.0
52905,0.0
52955,0.0
52961,0.0
52962,0.0
52981,0.0
52987,0.0
52998,0.0
53022,0.0
53034,0.0
53040,0.0
53044,0.0
53058,0.0
53069,0.0
53074,0.0
53079,0.0
53085,0.0
53128,0.0
53140,0.0
53144,0.0
53170,0.0
53193,0.0
53251,0.0
53294,0.0
53306,0.0
53331,0.0
53337,0.0
53343,0.0
53357,0.0
53382,0.0
53395,0.0
53408,0.0
53418,0.0
53422,0.0
53430,0.0
53433,0.0
53436,0.0
53441,0.0
53442,0.0
53444,0.0
53453,0.0
53454,0.0
53469,0.0
53473,0.0
53479,0.0
53501,0.0
53510,0.0
53513,0.0
53557,0.0
53569,0.0
53570,0.0
53581,0.0
53585,0.0
53615,0.0
53617,0.0
53625,0.0
53635,0.0
53647,0.0
53651,0.0
53652,0.0
53660,0.0
53664,0.0
53675,0.0
53677,0.0
53678,0.0
53715,0.0
53732,0.0
53749,0.0
53765,0.0
53769,0.0
53770,0.0
53773,0.0
53786,0.0
53795,0.0
53806,0.0
53809,0.0
53843,0.0
53848,0.0
53871,0.0
53874,0.0
53881,0.0
53883,0.0
53910,0.0
53915,0.0
53922,0.0
53929,0.0
53931,0.0
53942,0.0
53950,0.0
53954,0.0
53960,0.0
53961,0.0
53964,0.0
53969,0.0
53976,0.0
53978,0.0
54002,0.0
54007,0.0
54009,0.0
54033,0.0
54039,0.0
54052,0.0
54065,0.0
54079,0.0
54125,0.0
54132,0.0
54157,0.0
54171,0.0
54185,0.0
54203,0.0
54212,0.0
54258,0.0
54274,0.0
54304,0.0
54305,0.0
54351,0.0
54402,0.0
54489,0.0
54520,0.0
54524,0.0
54525,0.0
54571,0.0
54593,0.0
54632,0.0
54647,0.0
54662,0.0
54669,0.0
54688,0.0
54691,0.0
54701,0.0
54706,0.0
54722,0.0
54724,0.0
54738,0.0
54741,0.0
54748,0.0
54755,0.0
54769,0.0
54841,0.0
54868,0.0
54895,0.0
54898,0.0
54910,0.0
54946,0.0
54965,0.0
54972,0.0
54976,0.0
54991,0.0
54992,0.0
55002,0.0
55003,0.0
55018,0.0
55023,0.0
55024,0.0
55025,0.0
55030,0.0
55032,0.0
55034,0.0
55080,0.0
55088,0.0
55100,0.0
55106,0.0
55107,0.0
55109,0.0
55117,0.0
55119,0.0
55134,0.0
55139,0.0
55141,0.0
55142,0.0
55149,0.0
55161,0.0
55184,0.0
55201,0.0
55204,0.0
55207,0.0
55208,0.0
55213,0.0
55256,0.0
55277,0.0
55302,0.0
55311,0.0
55346,0.0
55359,0.0
55369,0.0
55385,0.0
55397,0.0
55410,0.0
55415,0.0
55428,0.0
55444,0.0
55482,0.0
55487,0.0
55514,0.0
55516,0.0
55562,0.0
55567,0.0
55569,0.0
55580,0.0
55586,0.0
55595,0.0
55614,0.0
55615,0.0
55662,0.0
55666,0.0
55675,0.0
55690,0.0
55693,0.0
55694,0.0
55695,0.0
55705,0.0
55722,0.0
55729,0.0
55739,0.0
55763,0.0
55774,0.0
55786,0.0
55791,0.0
55800,0.0
55802,0.0
55805,0.02414565828612162
55808,0.0
55830,0.0
55840,0.0
55841,0.0
55845,0.0
55852,0.0
55853,0.0
55874,0.0
55876,0.0
55891,0.0
55892,0.0
55893,0.0
55910,0.0
55929,0.0
55930,0.0
55931,0.0
55938,0.0
55942,0.0
55951,0.0
55957,0.0
55963,0.0
55975,0.0
55994,0.0
55996,0.0
56002,0.0
56004,0.0
56007,0.0
56013,0.0
56019,0.0
56035,0.0
56038,0.0
56044,0.0
56063,0.0
56075,0.0
56082,0.0
56090,0.0
56102,0.0
56123,0.0
56126,0.0
56134,0.0
56139,0.0
56166,0.0
56202,0.0
56225,0.0
56233,0.0
56234,0.0
56240,0.0
56246,0.0
56256,0.0
56268,0.0
56269,0.0
56285,0.0
56294,0.0
56298,0.0
56313,0.0
56317,0.0
56319,0.0
56332,0.0
56344,0.0
56346,0.0
56350,0.0
56365,0.0
56383,0.0
56386,0.0
56389,0.0
56396,0.0
56400,0.0
56412,0.0
56430,0.0
56435,0.0
56438,0.0
56449,0.0
56460,0.0
56465,0.0
56503,0.0
56511,0.0
56535,0.0
56544,0.0
56593,0.0
56600,0.0
56606,0.0
56609,0.0
56612,0.0
56619,0.0
56635,0.0
56639,0.0
56679,0.0
56686,0.0
56688,0.0
56695,0.0
56707,0.0
56708,0.0
56719,0.0
56720,0.0
56728,0.0
56731,0.0
56745,0.0
56758,0.0
56784,0.0
56802,0.0
56823,0.0
56840,0.0
56873,0.0
56893,0.0
56923,0.0
56936,0.0
56972,0.0
57100,0.0
57117,0.0
57127,0.0
57154,0.0
57182,0.0
57276,0.0
57296,0.0
57301,0.0
57306,0.0
57315,0.0
57317,0.0
57333,0.0
57339,0.0
57363,0.0
57400,0.0
57435,0.0
57498,0.0
57519,0.0
57546,0.017137590035489796
57559,0.0
57563,0.0
57569,0.0
57576,0.0
57605,0.0
57638,0.0
57642,0.0
57646,0.0
57649,0.0
57656,0.0
57685,0.0
57696,0.0
57703,0.0
57711,0.0
57717,0.0
57751,0.0
57781,0.0
57802,0.0
57805,0.0
57809,0.0
57834,0.0
57849,0.0
57854,0.0
57859,0.0
57868,0.0
57926,0.0
57950,0.0
57965,0.0
57971,0.0
57976,0.0
57979,0.0
58005,0.0
58011,0.0
58014,0.0
58028,0.0
58044,0.0
58057,0.0
58072,0.0
58085,0.0
58092,0.0
58096,0.0
58100,0.0
58122,0.0
58128,0.0
58151,0.0
58158,0.0
58192,0.0
58203,0.0
58218,0.0
58237,0.0
58250,0.0
58254,0.0
58264,0.0
58271,0.0
58280,0.0
58281,0.0
58287,0.0
58288,0.0
58308,0.0
58332,0.0
58357,0.0
58363,0.0
58368,0.0
58369,0.0
58375,0.0
58404,0.0
58412,0.0
58415,0.0
58431,0.0
58434,0.0
58453,0.0
58466,0.0
58472,0.0
58474,0.0
58475,0.0
58476,0.0
58478,0.0
58485,0.0
58489,0.0
58493,0.0
58514,0.0
58524,0.0
58529,0.0
58542,0.0
58545,0.0
58556,0.0
58561,0.0
58570,0.0
58585,0.0
58589,0.0
58602,0.0
58614,0.0
58635,0.0
58637,0.0
58642,0.0
58669,0.0
58671,0.0
58672,0.0
58677,0.0
58690,0.0
58700,0.0
58705,0.0
58708,0.0
58712,0.0
58716,0.0
58723,0.0
58754,0.0
58787,0.0
58793,0.0
58805,0.0
58827,0.0
58838,0.0
58842,0.0
58845,0.0
58871,0.0
58884,0.0
58905,0.0
58913,0.0
58918,0.0
58960,0.0
58961,0.0
58962,0.0
58973,0.0
58978,0.0
58982,0.0
58985,0.0
58994,0.0
59008,0.0
59015,0.0
59020,0.0
59026,0.0
59032,0.0
59045,0.0
59058,0.0
59062,0.0
59064,0.0
59071,0.0
59076,0.0
59086,0.0
59096,0.0
59108,0.0
59117,0.0
59123,0.0
59124,0.0
59125,0.0
59134,0.0
59139,0.0
59142,0.0
59145,0.0
59146,0.0
59151,0.0
59152,0.0
59159,0.0
59168,0.0
59170,0.0
59182,0.0
59184,0.0
59189,0.0
59190,0.0
59207,0.0
59211,0.0
59214,0.0
59226,0.0
59233,0.0
59245,0.0
59262,0.0
59263,0.0
59280,0.0
59290,0.0
59291,0.0
59295,0.0
59323,0.0
59331,0.0
59343,0.0
59361,0.0
59369,0.0
59377,0.0
59384,0.0
59395,0.0
59397,0.0
59405,0.0
59411,0.0
59422,0.0
59426,0.0
59447,0.0
59456,0.0
59470,0.0
59508,0.0
59527,0.0
59540,0.0
59557,0.0
59572,0.0
59588,0.0
59596,0.0
59599,0.0
59625,0.0
59626,0.0
59639,0.0
59659,0.0
59660,0.0
59667,0.0
59692,0.0
59718,0.0
59735,0.0
59762,0.0
59763,0.0
59784,0.0
59787,0.0
59795,0.0
59807,0.0
59830,0.0
59840,0.0
59843,0.0
59847,0.0
59882,0.0
59896,0.0
59927,0.0
59929,0.0
59951,0.0
59952,0.0
59955,0.0
59967,0.0
59969,0.0
59979,0.0
59983,0.0
59994,0.0
59997,0.0
60019,0.0
60037,0.0
60041,0.0
60047,0.0
60051,0.0
60056,0.0
60069,0.0
60083,0.0
60087,0.0
60108,0.0
60111,0.0
60135,0.0
60136,0.0
60156,0.0
60159,0.0
60163,0.0
60191,0.0
60215,0.0
60223,0.0
60235,0.0
60258,0.0
60265,0.0
60271,0.0
60298,0.0
60308,0.0
60314,0.0
60319,0.0
60326,0.0
60348,0.0
60381,0.0
60399,0.0
60422,0.0
60468,0.0
60471,0.0
60492,0.0
60501,0.0
60527,0.0
60554,0.0
60556,0.0
60574,0.0
60576,0.0
60580,0.0
60584,0.0
60591,0.0
60598,0.0
60603,0.0
60605,0.0
60612,0.0
60613,0.0
60621,0.0
60626,0.0
60640,0.0
60650,0.0
60655,0.0
60677,0.0
60698,0.0
60725,0.0
60733,0.0
60752,0.0
60847,0.0
60875,0.0
60882,0.0
60900,0.0
60901,0.0
60924,0.0
60925,0.0
60938,0.0
60941,0.0
60955,0.0
60956,0.0
60972,0.0
60984,0.0
60985,0.0
61015,0.0
61038,0.0
61049,0.0
61056,0.0
61089,0.0
61105,0.0
61125,0.0
61132,0.0
61144,0.0
61161,0.0
61178,0.0
61185,0.0
61224,0.0
61227,0.0
61229,0.0
61230,0.0
61237,0.0
61253,0.0
61254,0.0
61260,0.0
61288,0.0
61292,0.0
61293,0.0
61295,0.0
61307,0.0
61313,0.0
61315,0.0
61329,0.0
61348,0.0
61352,0.0
61373,0.0
61395,0.0
61400,0.0
61407,0.0
61420,0.0
61423,0.0
61424,0.0
61446,0.0
61456,0.0
61489,0.0
61500,0.0
61551,0.0
61556,0.0
61566,0.0
61583,0.0
61606,0.0
61619,0.0
61623,0.0
61635,0.0
61646,0.0
61656,0.0
61664,0.0
61667,0.0
61678,0.0
61682,0.0
61691,0.0
61699,0.0
61718,0.0
61751,0.0
61755,0.0
61791,0.0
61793,0.0
61833,0.0
61846,0.0
61874,0.0
61877,0.0
61887,0.0
61890,0.0
61920,0.0
61934,0.0
61935,0.0
61955,0.0
61957,0.0
61968,0.0
61993,0.0
62025,0.0
62042,0.0
62048,0.0
62064,0.0
62070,0.0
62079,0.0
62083,0.0
62091,0.0
62094,0.0
62102,0.0
62109,0.0
62112,0.0
62114,0.0
62129,0.0
62138,0.0
62140,0.0
62151,0.0
62165,0.0
62170,0.0
62172,0.0
62179,0.0
62184,0.0
62194,0.0
62195,0.0
62197,0.0
62220,0.0
62223,0.0
62227,0.0
62228,0.0
62239,0.0
62245,0.0
62294,0.0
62315,0.0
62379,0.0
62411,0.0
62413,0.0
62464,0.0
62561,0.0
62609,0.0
62617,0.0
62641,0.0
62648,0.0
62701,0.0
62704,0.0
62765,0.0
62766,0.0
62770,0.0
62779,0.0
62790,0.0
62795,0.0
62803,0.0
62811,0.0
62830,0.0
62862,0.0
62876,0.0
62879,0.0
62900,0.0
62906,0.0
62921,0.0
62930,0.0
62931,0.0
62954,0.0
62955,0.0
62960,0.0
62968,0.0
63005,0.0
63028,0.0
63030,0.0
63033,0.0
63051,0.0
63080,0.0
63091,0.0
63093,0.0
63101,0.0
63109,0.0
63137,0.0
63144,0.0
63149,0.0
63203,0.0
63205,0.0
63218,0.0
63227,0.0
63228,0.0
63234,0.0
63241,0.0
63258,0.0
63261,0.0
63262,0.0
63269,0.0
63290,0.0
63295,0.0
63311,0.0
63317,0.0
63322,0.0
63331,0.0
63333,0.0
63338,0.0
63369,0.0
63390,0.0
63391,0.0
63408,0.0
63417,0.0
63425,0.0
63431,0.0
63438,0.0
63449,0.0
63463,0.0
63516,0.0
63523,0.0
63548,0.0
63566,0.0
63579,0.0
63593,0.0
63597,0.0
63612,0.0
63633,0.0
63635,0.0
63638,0.0
63642,0.0
63651,0.0
63657,0.0
63686,0.0
63692,0.0
63698,0.0
63725,0.0
63733,0.0
63750,0.0
63760,0.0
63761,0.0
63762,0.0
63776,0.0
63778,0.0
63786,0.0
63787,0.0
63790,0.0
63804,0.0
63812,0.0
63815,0.0
63817,0.0
63819,0.0
63839,0.0
63840,0.0
63844,0.0
63862,0.0
63870,0.0
63883,0.0
63902,0.0
63913,0.0
63918,0.0
63925,0.0
63932,0.0
63942,0.0
63946,0.0
63947,0.0
63949,0.0
63956,0.0
63960,0.0
63980,0.0
63981,0.0
63988,0.0
63989,0.0
63991,0.0
63994,0.0
64010,0.0
64013,0.0
64022,0.0
64026,0.0
64029,0.0
64039,0.0
64048,0.0
64049,0.0
64054,0.0
64055,0.0
64058,0.0
64077,0.0
64086,0.0
64098,0.0
64113,0.0
64120,0.0
64137,0.0
64141,0.0
64172,0.0
64173,0.0
64187,0.0
64188,0.0
64209,0.0
64231,0.0
64236,0.0
64238,0.0
64240,0.0
64268,0.0
64269,0.0
64271,0.0
64282,0.0
64284,0.0
64298,0.0
64320,0.0
64323,0.0
64330,0.0
64345,0.0
64347,0.0
64354,0.0
64367,0.0
64381,0.0
64393,0.0
64400,0.0
64428,0.0
64430,0.022577249674798586
64435,0.0
64455,0.0
64459,0.0
64464,0.0
64473,0.0
64479,0.0
64485,0.0
64491,0.0
64502,0.0
64510,0.0
64516,0.017986354100793744
64520,0.0
64525,0.0
64531,0.0
64543,0.0
64555,0.0
64563,0.0
64567,0.0
64578,0.0
64588,0.0
64592,0.0
64604,0.0
64609,0.0
64618,0.0
64621,0.0
64632,0.0
64636,0.0
64639,0.0
64646,0.0
64657,0.0
64659,0.0
64663,0.0
64668,0.0
64673,0.0
64703,0.0
64709,0.0
64711,0.0
64719,0.0
64740,0.0
64741,0.0
64756,0.0
64758,0.0
64779,0.0
64787,0.0
64841,0.0
64849,0.0
64886,0.0
64936,0.0
64960,0.0
64968,0.0
64974,0.0
65003,0.0
65053,0.0
65078,0.0
65080,0.0
65111,0.0
65125,0.0
65169,0.0
65199,0.0
65228,0.0
65253,0.0
65260,0.0
65278,0.0
65285,0.0
65295,0.0
65311,0.0
65386,0.0
65400,0.0
65427,0.0
65455,0.0
65459,0.0
65460,0.0
65462,0.0
65467,0.0
65469,0.0
65486,0.0
65503,0.0
65536,0.0
65552,0.0
65554,0.0
65556,0.0
65579,0.0
65598,0.0
65617,0.0
65631,0.0
65659,0.0
65676,0.0
65677,0.0
65678,0.0
65681,0.0
65684,0.0
65687,0.0
65695,0.0
65704,0.0
65710,0.0
65734,0.0
65746,0.0
65773,0.0
65785,0.0
65792,0.0
65806,0.0
65813,0.0
65816,0.0
65826,0.0
65837,0.0
65863,0.0
65876,0.0
65878,0.0
65881,0.0
65892,0.0
65893,0.0
65916,0.0
65928,0.0
65930,0.0
65937,0.0
65939,0.0
65940,0.0
65954,0.0
65971,0.0
65977,0.0
65978,0.0
65987,0.0
66001,0.0
66003,0.0
66010,0.0
66013,0.0
66015,0.0
66021,0.0
66025,0.0
66033,0.0
66041,0.0
66058,0.0
66066,0.0
66072,0.0
66077,0.0
66112,0.0
66120,0.0
66131,0.0
66170,0.0
66175,0.0
66176,0.0
66181,0.0
66184,0.0
66192,0.0
66197,0.0
66198,0.0
66200,0.0
66206,0.0
66210,0.0
66215,0.0
66218,0.0
66232,0.0
66238,0.0
66240,0.0
66252,0.0
66258,0.0
66264,0.0
66266,0.0
66272,0.0
66282,0.0
66289,0.0
66290,0.0
66302,0.0
66306,0.0
66327,0.0
66339,0.0
66349,0.0
66353,0.0
66369,0.0
66396,0.0
66401,0.0
66412,0.0
66413,0.0
66437,0.0
66450,0.0
66480,0.0
66507,0.0
66510,0.0
66525,0.0
66541,0.0
66552,0.0
66560,0.0
66576,0.0
66587,0.0
66594,0.0
66596,0.0
66623,0.0
66633,0.0
66638,0.0
66677,0.0
66682,0.0
66686,0.0
66688,0.0
66742,0.0
66745,0.0
66769,0.0
66791,0.0
66793,0.0
66818,0.0
66831,0.0
66845,0.0
66849,0.0
66873,0.030102999566398118
66880,0.0
66898,0.0
66918,0.0
66928,0.0
66933,0.0
66939,0.0
66948,0.0
66957,0.0
66972,0.0
66973,0.0
66985,0.0
66998,0.0
67012,0.0
67016,0.0
67035,0.0
67037,0.0
67040,0.0
67067,0.0
67097,0.0
67142,0.0
67167,0.0
67168,0.0
67188,0.0
67197,0.0
67202,0.0
67227,0.0
67236,0.0
67237,0.0
67239,0.0
67249,0.0
67254,0.0
67285,0.0
67290,0.0
67313,0.0
67335,0.0
67343,0.0
67350,0.0
67384,0.0
67393,0.0
67396,0.0
67397,0.0
67407,0.0
67408,0.0
67409,0.0
67439,0.0
67441,0.0
67445,0.0
67461,0.0
67467,0.0
67494,0.0
67495,0.0
67507,0.0
67511,0.0
67535,0.0
67536,0.0
67548,0.0
67560,0.0
67581,0.0
67586,0.0
67589,0.0
67590,0.0
67606,0.0
67611,0.0
67613,0.0
67628,0.0
67658,0.0
67682,0.0
67691,0.0
67695,0.0
67708,0.0
67716,0.0
67734,0.0
67746,0.0
67751,0.0
67754,0.0
67756,0.0
67772,0.0
67776,0.0
67779,0.0
67800,0.0
67823,0.0
67839,0.0
67857,0.0
67858,0.0
67879,0.0
67881,0.0
67882,0.0
67895,0.0
67900,0.027958800173440754
67908,0.0
67948,0.0
67952,0.0
67966,0.0
67981,0.0
68005,0.0
68030,0.0
68048,0.0
68051,0.0
68059,0.0
68062,0.0
68068,0.0
68074,0.0
68079,0.0
68086,0.0
68090,0.0
68097,0.0
68123,0.0
68161,0.0
68173,0.0
68186,0.0
68188,0.0
68215,0.0
68216,0.0
68230,0.0
68238,0.0
68247,0.0
68248,0.0
68264,0.0
68271,0.0
68279,0.0
68302,0.0
68303,0.0
68328,0.0
68331,0.0
68333,0.0
68338,0.0
68344,0.0
68355,0.0
68371,0.0
68381,0.0
68382,0.0
68413,0.0
68417,0.0
68418,0.0
68420,0.0
68421,0.0
68434,0.0
68449,0.0
68453,0.0
68471,0.0
68486,0.0
68490,0.0
68499,0.0
68506,0.0
68512,0.0
68516,0.0
68525,0.0
68526,0.0
68537,0.0
68550,0.0
68559,0.0
68568,0.0
68584,0.0
68592,0.0
68599,0.0
68626,0.0
68652,0.0
68657,0.0
68664,0.0
68681,0.0
68686,0.0
68695,0.0
68702,0.0
68757,0.0
68764,0.0
68767,0.0
68771,0.0
68804,0.0
68822,0.0
68824,0.0
68847,0.0
68861,0.0
68888,0.0
68891,0.0
68900,0.0
68923,0.0
68929,0.0
68930,0.0
68947,0.0
68963,0.0
68965,0.0
68976,0.0
68979,0.0
68986,0.0
68987,0.0
68996,0.0
69017,0.0
69020,0.0
69026,0.0
69029,0.0
69043,0.0
69056,0.0
69078,0.0
69088,0.0
69096,0.0
69100,0.0
69117,0.0
69119,0.0
69135,0.0
69145,0.0
69146,0.0
69158,0.0
69164,0.0
69173,0.0
69185,0.0
69190,0.0
69196,0.030102999566398118
69197,0.0
69198,0.0
69205,0.0
69219,0.0
69227,0.0
69235,0.0
69243,0.0
69246,0.0
69266,0.0
69267,0.0
69280,0.0
69304,0.0
69315,0.0
69320,0.0
69331,0.0
69332,0.0
69358,0.0
69372,0.0
69375,0.0
69392,0.0
69395,0.0
69399,0.0
69407,0.0
69413,0.0
69416,0.0
69443,0.0
69447,0.0
69449,0.0
69462,0.0
69469,0.0
69479,0.0
69484,0.0
69489,0.0
69569,0.0
69572,0.0
69575,0.0
69577,0.0
69589,0.0
69595,0.0
69605,0.0
69626,0.0
69634,0.0
69645,0.0
69653,0.0
69665,0.0
69667,0.0
69674,0.0
69685,0.0
69690,0.0
69691,0.0
69703,0.0
69710,0.0
69716,0.0
69741,0.0
69743,0.0
69746,0.0
69747,0.0
69759,0.0
69770,0.0
69782,0.0
69785,0.0
69794,0.0
69800,0.0
69819,0.0
